Commercial,Industrial,Residential,Transportation
154398.1413,153278.1316,106950.3488,26071.05062
161984.9213,155773.113,119110.9242,24980.18361
176474.8607,162955.3832,135143.8423,35045.62676
183797.597,164041.9466,163150.157,55452.92819
192363.3101,168999.1141,164905.8215,82994.4121
197223.7974,177173.0191,160361.5932,92055.31036
208437.9984,185884.1941,148911.8337,90997.88976
213046.7944,185798.686,151202.5843,99336.93798
215798.5258,185363.2791,152649.819,115268.6875
220056.8645,186948.0605,150277.62,128930.195
221679.6873,187146.4478,149996.7993,132788.9131
222758.9868,185905.3635,147469.5094,148340.1994
217916.1649,179729.6478,152324.1403,188176.9902
209738.7724,171269.666,159321.6159,236038.6973
197137.8018,161085.2936,175088.6874,265609.4662
189163.0418,157369.3733,188263.4973,212314.5228
193513.757,163138.0445,189480.1977,136081.0602
191973.2599,165700.1157,178955.1939,106104.5778
176608.5208,165474.075,164185.4435,85756.91202
165842.5905,161112.0094,147150.4574,63784.29309
160992.1961,154975.2925,128312.8932,52211.91586
171796.0257,119758.5153,131660.3327,59431.13038
169752.6742,114669.7385,125889.6376,41130.49379
171287.2526,109789.5197,122825.5621,36518.49774
170915.3269,105309.7651,127278.4229,32422.52591
175838.814,105076.0853,130609.5134,26300.8085
186505.5724,106508.8474,135051.0593,29095.76328
194676.3534,104608.4472,151404.6612,34219.83846
202420.4742,102532.0056,165922.4759,42718.97998
209045.3319,101038.9107,184520.7693,60399.35661
214078.8243,100074.1531,197703.5723,88388.94521
214492.8547,98333.13669,209580.7616,112216.5049
221062.3118,99973.21765,205999.6657,139529.618
222920.2713,100101.4563,203151.7196,167368.0323
226133.586,100986.7362,197987.8046,175637.7694
226465.6235,100695.6811,196715.7077,180576.1138
224727.2256,99114.69569,200507.189,188892.2222
220473.1528,97247.35912,204542.9203,202694.5397
209070.4757,93145.78473,221805.6049,188644.7619
202037.416,92799.95262,223401.697,210566.8857
203465.2964,94859.34355,221703.0145,212790.2052
202661.4016,96905.26907,210571.272,188090.8606
193937.7224,97595.35556,193944.064,160211.6308
185308.0907,102185.2606,169518.7254,131793.3466
175944.2865,109324.9559,146099.3337,98108.72848
166713.4674,115935.1488,131309.3233,63556.57645
163375.3172,116299.1916,123330.1188,40119.34635
164754.6921,111581.5558,119996.5555,35570.00422
165725.5818,107724.2436,122083.3673,31704.3012
169673.1359,107029.9609,124575.6801,25539.96878
177014.9359,107603.3604,128108.1211,28179.27319
180851.068,105417.7511,142366.6261,33428.03808
185029.9375,101456.9831,161649.4438,40980.65609
190930.3627,99891.09124,179331.0967,57634.7515
197784.2073,100406.5949,185576.0867,85387.42775
200747.923,99840.5555,192895.5087,109841.5666
208109.4728,101298.0955,193625.3202,136708.8397
213621.3904,102264.6278,193276.8095,165751.7372
218008.4403,103216.4901,193682.5101,174451.4952
222702.7692,104299.5028,191647.1246,181656.0242
222574.9658,103524.1916,196131.1426,191060.8403
220781.7921,102119.3864,201009.2287,206014.7086
213623.5953,99980.36895,213407.3629,195625.56
207086.0547,98900.95752,221503.3994,215844.1957
210896.1465,102357.5546,221624.9783,221276.6547
208583.3086,104244.0844,211587.5902,194538.5862
192951.5815,102286.923,198764.8212,161120.9099
181405.4651,105797.7835,171741.7329,130387.8693
170222.7185,114653.7924,146360.9571,94338.78144
152909.443,148812.4696,115229.1109,41415.29084
149174.4993,152279.052,105320.4109,30030.90008
147435.3691,153663.9994,103750.7954,24960.24158
150260.9101,153635.6877,108208.8928,25421.61495
160072.516,157403.8429,119800.1809,24554.52948
177059.7894,165856.5074,133752.8762,34875.72983
185263.2991,167054.6488,159972.5179,55511.52425
194585.3928,171918.8076,163925.0144,83289.14845
201970.1334,181336.0078,160081.5605,93079.91602
213030.0974,188971.1529,154122.4686,91437.39219
217540.2736,188010.0953,159149.783,99440.56754
224157.2401,190238.492,156406.4855,117361.1708
228311.9054,191648.0008,155752.9923,131215.23
230219.4412,191990.2916,156586.7311,135332.5229
231428.3593,190894.4422,155376.9622,151518.3165
228517.1874,186017.7572,158480.3874,193790.3686
220832.2804,177436.9236,166657.8045,243213.6678
207793.2795,166926.6231,183575.352,273456.7995
202207.2084,165281.0878,194209.0645,221548.9668
205897.7237,170774.0693,195794.2616,141428.3545
200798.2687,171895.3664,189230.5811,108897.9976
182048.6004,170019.3772,170942.8934,86922.22825
167603.6537,164303.4815,150342.9543,63921.6909
159435.745,159066.2159,130479.7997,49832.74523
156857.1392,156090.1641,115500.0318,37338.64665
154296.3866,155697.9997,107171.531,30613.51055
151609.9836,156567.8045,105364.838,25338.72661
153596.1065,155860.5932,109582.2985,25713.0856
162852.0832,159027.326,121161.0502,24729.17927
179556.2243,167563.4067,135321.552,35220.02218
186944.5297,168252.8057,161672.252,56001.04834
195319.0975,173377.7218,163744.7155,84218.69873
201175.1099,182163.3729,158015.8633,93600.62039
210955.6402,189076.3873,150812.5493,91497.38548
215127.5271,188219.8586,154922.7324,99488.81157
221811.8409,190624.0332,152271.5946,117469.3439
226260.6083,192319.1564,151698.3016,131602.2908
228207.2497,192740.6497,152447.6447,135843.4145
229572.2237,192007.4329,150748.5021,152393.7508
226754.7831,187236.0374,153275.5724,195135.1176
218937.92,178606.9349,161386.7898,245038.8171
206027.2042,168301.3304,178510.0959,276054.7826
200550.5509,166647.2335,189920.8125,223499.9825
204227.3484,172190.6597,191705.4122,142666.768
199043.2698,172835.0798,185775.1341,109636.1979
180903.4964,170829.0873,167931.7871,87452.17827
166445.8031,164870.5143,147325.1737,64255.01049
158619.761,159709.248,127239.1861,50127.55047
156941.1698,157081.4278,111881.3155,37690.96787
154622.6667,156645.8359,102870.25,30916.32752
151562.9836,157186.6459,100506.7615,25528.29603
153284.9155,156186.074,104483.8255,25858.45613
161940.5414,158873.8687,115581.9359,24785.99413
178069.269,166991.6295,128914.1915,35228.12034
184824.0247,167596.3764,154902.2213,55979.32693
191813.6389,172069.1104,157925.6059,83796.67141
197936.7333,180716.5876,153156.2592,93102.69613
208119.1558,187973.0571,146552.1296,91144.09104
212938.2362,187466.2468,150929.3143,99310.29918
219205.987,189654.932,148177.056,117092.0698
223823.9211,191603.4391,147642.2575,131317.0249
226156.0109,192471.5094,148564.3599,135830.1832
227840.5677,192208.8317,147145.4369,152641.8063
225344.0011,187785.8977,150075.2363,195688.9658
217788.6968,179513.8964,158735.6625,246110.7153
204747.6794,169069.6571,175838.8568,277186.6686
198426.2945,167006.573,186710.4113,223848.2027
202045.2245,172705.5584,188910.6707,142860.6413
197381.4681,173601.7403,183810.346,109935.0823
180226.98,171616.6347,166573.1452,87779.13689
166062.9524,165446.9282,146109.5423,64474.44748
158846.2537,160540.0801,126378.293,50417.32685
156180.7042,156323.2025,113407.0983,37550.26971
153383.4281,155183.2902,105320.5841,30692.8215
150523.5161,155552.6766,103464.5029,25357.17274
152438.954,154580.1515,108446.2605,25670.83033
161116.141,157281.6395,120590.3099,24624.02057
177180.9134,165322.3217,134372.9677,34906.20556
184120.7964,165555.4464,159842.3216,55176.5528
192384.1046,170949.4837,162032.4327,82867.77658
198058.976,179680.837,157902.2286,92172.13624
206552.4957,186504.7383,151336.4023,90124.72429
209197.8875,185368.3433,155625.9153,97869.80788
214096.238,187476.7329,150481.6733,115358.1798
217096.3521,188889.5258,148171.6335,128954.9657
217929.7726,189229.1952,147255.3571,133039.3412
218604.2945,188525.3237,144258.5446,149209.596
215529.6792,183900.7397,146007.3553,191014.6815
208691.7322,176012.5616,153184.9655,240372.4871
196467.6097,165536.9276,169626.9266,269955.9969
190838.4291,163638.1832,179367.0462,218372.5406
195673.1228,169470.1746,182420.1762,139652.3248
193068.9235,170559.6047,179112.8079,107542.7709
176201.7499,169570.8969,164934.4647,86475.87646
163162.181,163790.0203,147714.9933,63665.84907
155929.0676,158186.126,130381.5511,49602.10738
152498.651,153537.1616,120208.2606,36857.77492
149243.7469,151677.2053,114109.0989,29983.44931
146111.1756,151495.3111,113500.66,24675.13554
147021.3973,149666.8092,118375.6063,24859.73069
153166.7194,150575.1743,129273.5432,23588.69053
166025.9174,156502.7293,139712.7225,33010.16962
172570.8877,156107.9965,162808.2649,51931.92601
183890.2806,163733.1966,162443.542,79258.39471
190249.6005,173379.4252,157857.6503,89016.90714
197630.6366,180431.3671,149619.9554,87364.99075
197834.8126,178468.2086,151586.3249,94388.72915
200794.218,180245.8927,142743.5207,111103.6977
201443.5938,180847.3372,137657.0117,123726.9243
200941.1799,181046.1665,134853.38,127410.1779
201065.338,180576.6761,131040.2663,142943.7022
198273.2038,176567.4795,132544.8555,183356.4432
192154.132,169231.3018,139481.3291,231049.3861
180793.4054,159192.702,155338.4946,259641.3241
175679.0859,157456.9387,164592.6188,210023.0439
180812.5549,163193.1748,168112.9598,134298.1184
180168.6313,165049.108,166343.9765,103956.6834
166108.6168,165004.1655,155137.1783,84016.41334
156251.0846,160774.2642,141397.5491,62359.48825
151445.7222,153675.416,127633.1051,50549.18619
161978.1033,120333.0845,131929.7346,57747.07172
161364.9054,115343.4301,129237.1694,39709.88149
163295.5419,110273.1959,129111.3487,35133.53023
165010.2519,106359.0195,134416.4864,31280.10169
169843.9078,105540.2929,140472.2798,25123.71005
181007.6877,106489.0683,145361.5013,27681.15458
189179.9222,104700.0432,160453.7884,32654.44144
195922.1352,103621.1278,173519.3777,41320.20523
198700.716,102000.7348,188172.7882,58606.92548
201463.8933,101923.6708,190437.1108,86732.04731
200513.5834,100720.8965,192802.9102,110908.4885
203217.8783,101416.2087,186885.3097,136961.2716
204321.8349,101553.9737,180985.8374,164746.6831
205074.9799,102074.8039,177180.288,172634.2513
206906.5453,102924.3573,172109.6708,179367.2047
204754.5773,102064.9071,174102.0891,188549.8966
201982.0914,100947.4098,177266.9407,203775.6004
194865.3589,98746.26594,188712.1048,193443.6166
186840.3352,97328.53022,197045.1085,212467.8371
191732.5834,100308.7817,197184.1453,216389.5922
193162.7898,102696.7097,190821.5213,191397.515
181884.3998,101250.6776,182807.937,159412.0703
172605.0005,104951.5653,160575.6193,129823.0642
163679.6477,110980.5416,139335.7783,95933.94076
157940.3859,114199.5355,126008.1118,62209.71804
154765.9965,112811.5555,120941.0582,39032.98808
155598.4715,107367.5206,120639.3324,34368.17274
156007.1824,102835.5824,125463.5768,30391.89173
159773.603,101705.1648,131504.7571,24325.85301
167171.6907,102292.678,137007.0955,26863.71821
169909.7795,99915.22547,153255.9834,31788.11028
178734.956,99359.06337,164641.506,40238.23475
183483.5382,97993.60708,177447.7892,56674.6902
186486.835,97887.91445,178325.0353,83491.0424
185264.6318,96763.61329,181030.9983,106875.1402
189139.5415,97998.36569,176829.4706,132720.4963
191083.2902,98495.68725,171836.9764,160408.7223
192352.1665,99115.11597,168246.6576,168425.5648
194055.4611,99954.55448,162710.2076,175142.4343
191931.2934,98967.72258,163864.1793,183877.3479
189020.9665,97765.27407,166526.9615,198404.8457
182913.3096,95757.27564,178005.3555,188379.4782
177978.0368,95126.6148,188483.5814,207948.4118
184029.5053,98572.92984,190746.5782,213039.1958
186850.9971,101493.8675,186130.8279,189764.8938
174929.1216,99882.1536,177353.4764,157802.7495
165600.3488,102979.3655,153993.3207,127380.977
156714.1036,111408.3588,132310.8552,92158.98792
141657.8217,144542.8775,102761.6176,40411.35826
139257.0205,147973.3156,95324.50691,29367.67291
137791.2124,148878.3862,95405.08864,24351.65855
140817.5718,148593.7777,101425.1542,24772.80194
150049.8498,151712.9581,114105.8239,23828.64617
166464.2093,160355.0228,127776.5333,33900.66401
174404.8699,161589.0309,152292.2951,53973.06984
184226.8115,168681.4769,152849.2008,82051.4829
190773.7281,178756.8142,148244.1418,92135.67419
200855.1831,186917.7691,141076.9266,90697.94976
205579.6912,187069.0132,143521.5882,99153.49498
210974.7761,188998.5156,139780.7093,116662.0078
214621.9235,190686.3423,137932.3455,130682.8432
216075.5226,191066.6527,137863.7544,134851.4669
217595.7095,190829.4138,135823.7019,151610.2507
215366.8214,186685.6147,138686.0658,194744.9291
208323.0656,178646.7806,147467.056,245130.8909
196251.5937,168491.8721,164901.2005,276277.6605
190658.8138,166574.1403,177115.3721,222997.4434
195001.9911,172539.1127,180625.0205,142459.2258
190678.8244,173002.7573,176207.5239,109560.8466
173842.1424,170548.3381,158721.6107,87169.04542
160009.3225,164105.3972,138532.0621,63908.66943
153021.561,158721.9005,118976.651,49868.06937
151246.8838,154289.1404,107674.7117,37210.82471
149581.9855,153814.6735,100174.0356,30583.47089
147369.9833,154515.0519,99099.29194,25322.12666
149645.9288,153672.7359,104963.5058,25681.5014
158651.8779,156339.3314,118539.4663,24614.15598
175081.8876,164804.7755,133490.5936,34924.72131
181669.9249,165257.3139,159011.0686,55309.76869
189438.2193,170836.5525,160221.9355,83192.53427
194218.4557,179278.7384,154818.3438,92343.42396
203055.8917,186537.5045,147405.3171,90434.48576
206620.3581,186021.5663,150672.556,98500.49212
212121.5218,188307.9979,146647.0893,116100.1039
215975.428,190143.8817,145201.3851,130104.4395
217456.3416,190790.5187,145249.3339,134309.7534
219228.8274,190826.8458,143204.2098,151139.6475
216963.2212,186586.2191,145653.6626,193970.3821
210597.2963,178908.5989,153835.2158,244539.7582
199227.0794,168822.1848,171320.2705,275711.5479
195143.4446,167772.0206,183221.2428,223858.5155
200091.778,173548.3762,187174.3427,142934.1317
195783.2837,173817.8219,182838.202,109647.1065
177435.5484,171219.3611,166193.6628,87320.5242
163096.2705,164591.5274,147480.1572,63991.76814
155645.937,158882.2564,130036.5929,49891.72366
153092.1524,154205.058,120666.221,37154.11492
150525.7174,152673.8667,114928.5655,30329.583
147977.1131,153121.93,114857.2029,25074.17055
149721.131,151757.8172,121301.3689,25319.12663
158407.657,154215.0587,135564.0019,24241.64071
175759.6742,162824.7344,149889.7973,34361.14028
183271.8977,163036.3538,174418.6833,54258.31779
193055.4466,169460.3042,172451.7753,81971.59924
197064.0848,177910.9175,166161.7762,91295.83347
204175.9026,185044.1704,157409.3956,89505.51589
205803.4967,184010.3256,160229.7568,97243.80677
211080.9718,187199.1107,152463.1364,115266.697
214254.4447,189156.6482,149257.5393,129209.929
214608.4871,189529.2325,147334.6923,133271.5585
215684.2268,189540.556,143380.0838,149912.1001
213370.9225,185513.0859,144839.1864,192538.6127
207591.0917,178044.718,151937.553,243113.3921
197017.5455,168310.5665,169706.4683,274623.9353
193397.0544,167547.5014,180721.0219,223443.2549
199921.3483,173918.4162,185476.7248,143182.2569
197482.5084,174847.8206,182633.3242,110109.0526
178588.658,172703.5588,168076.1907,87965.27427
164401.9233,165842.9349,151940.9611,64367.32429
156923.754,159842.0628,136614.7919,50031.66499
154999.1317,155421.5929,127944.9666,37296.2803
152339.4487,153788.7856,123897.0175,30415.68001
149858.165,153880.014,125136.2832,25069.50159
152338.9928,152962.2651,132353.726,25374.88345
161727.2349,155712.2009,146820.6509,24321.03527
180144.4049,164665.5966,161162.4845,34504.02171
187834.8488,164955.5098,185300.9814,54432.912
196268.7751,171205.2028,179333.4369,82256.65194
197527.5186,178714.1683,169514.2344,91297.76415
202621.8941,184894.3587,157671.6616,89216.99193
202532.7058,182796.2185,158249.3377,96434.61272
206622.5605,185294.869,148440.5466,114017.0715
209066.8579,186934.4775,143617.4429,127701.4194
209329.3537,187420.5903,140609.0695,131859.5095
210063.8121,187122.1654,136602.6985,148194.4748
207081.57,182663.8573,138187.1088,189935.2626
200955.3811,175181.7131,145936.4346,239658.1621
190650.0129,165508.1963,163421.9822,270584.3792
187494.8136,165007.0845,174979.291,220278.6314
194735.2578,171677.6718,179947.064,141484.7583
193401.7978,173207.5477,177200.3213,109169.0186
176517.1055,171580.1541,163057.8191,87491.23878
163167.7804,165168.4752,146167.0837,64138.52196
156288.084,159367.0214,130688.2347,49906.59415
153790.9262,154638.1564,121936.1439,37085.1885
151086.4514,152909.8663,118091.0481,30221.38304
148321.9132,152854.6065,119556.9192,24881.83111
150511.5584,151669.6551,126525.3264,25168.29029
159744.2749,154512.968,140680.1057,24126.56696
177207.063,163096.5884,154716.096,34199.98577
184933.7449,163705.8708,178783.1976,54056.95597
194185.2202,170756.9426,173866.3858,82131.02822
197150.1051,179443.1452,165030.4841,91743.51158
203208.4091,186002.6758,153734.8022,89759.40972
203923.0442,184122.327,154748.0356,97114.44868
208025.1396,186312.4747,145756.2164,114607.4826
210198.1453,187588.7219,141436.9595,128046.8541
210095.996,187532.3746,139030.0685,131819.178
210506.3316,186931.2278,135341.7482,148031.6002
206965.8337,182251.8843,136682.8883,189495.1556
199308.1842,174031.055,143780.7217,238035.7378
187238.522,163679.0419,159933.2755,267336.4948
181923.5709,161971.8183,170374.0391,216203.852
185944.7323,167193.7897,173202.0685,137711.0254
184681.8069,168814.1984,170539.5386,106327.2117
171412.5411,168482.1212,158167.6588,85780.76438
160697.4469,163701.1931,142583.5865,63507.96754
